hour,latitude,longitude,weight
16-20,40.8190155029,-73.9537811279,21.939317661909996
16-20,40.6967926025,-73.9936065674,21.93670346494
16-20,40.6899261475,-73.9881134033,21.93498144442
16-20,40.8011627197,-73.9414215088,21.92417675928
16-20,40.823135376,-73.9359283447,21.92352767341
16-20,40.7682037354,-73.9263153076,21.917243851629998
16-20,40.6981658936,-73.9675140381,21.912185000250002
16-20,40.7201385498,-73.9441680908,21.905588259680002
16-20,40.7173919678,-73.9661407471,21.90129675717
16-20,40.7009124756,-73.9427947998,21.896496868779998
16-20,40.6885528564,-73.9757537842,21.88830383999
16-20,40.7050323486,-74.0018463135,21.8787217122
16-20,40.7022857666,-73.8137054443,21.87778687553
16-20,40.7888031006,-73.9263153076,21.876818426550003
16-20,40.6638336182,-73.9812469482,21.87527755712
16-20,40.6432342529,-73.784866333,21.8746588065
16-20,40.7489776611,-73.9304351807,21.865953121
16-20,40.7984161377,-73.9469146729,21.85533889131
16-20,40.6871795654,-73.9661407471,21.849562969620003
16-20,40.736618042,-73.9524078369,21.84511104805
16-20,40.7599639893,-73.9496612549,21.841511727769998
16-20,40.6803131104,-73.9785003662,21.839291017119997
16-20,40.7695770264,-73.9469146729,21.83822977236
16-20,40.7599639893,-73.9208221436,21.837476175189998
16-20,40.8203887939,-73.962020874,21.83722766706
16-20,40.8203887939,-73.963394165,21.83722766706
16-20,40.8533477783,-73.9373016357,21.834400158740003
16-20,40.7421112061,-73.9469146729,21.82484908779
16-20,40.7489776611,-73.8947296143,21.813446090160003
16-20,40.6858062744,-73.9894866943,21.80074563764
16-20,40.6432342529,-73.9743804932,21.792877236640003
16-20,40.7105255127,-73.9482879639,21.78964164108
16-20,40.6981658936,-73.8150787354,21.78950528349
16-20,40.8011627197,-73.963394165,21.78879703521
16-20,40.6967926025,-73.9730072021,21.78441478779
16-20,40.7146453857,-73.8315582275,21.78376906702
16-20,40.7695770264,-73.8837432861,21.781323664
16-20,40.7489776611,-73.9331817627,21.77295840842
16-20,40.6830596924,-73.8068389893,21.770770767400002
16-20,40.7654571533,-73.9482879639,21.76511496146
16-20,40.6967926025,-73.9963531494,21.763089252129998
16-20,40.7736968994,-73.9125823975,21.75198946031
16-20,40.8588409424,-73.9400482178,21.7502647632
16-20,40.8560943604,-73.9400482178,21.7502647632
16-20,40.7215118408,-73.9441680908,21.743832331620002
16-20,40.6816864014,-74.0004730225,21.731846831489996
16-20,40.6707000732,-73.9894866943,21.73017033739
16-20,40.6899261475,-73.8123321533,21.728730600509998
16-20,40.8176422119,-73.9496612549,21.728192382689997
16-20,40.7421112061,-73.9221954346,21.70891765756
16-20,40.6720733643,-73.962020874,21.70796721639
16-20,40.6981658936,-73.9702606201,21.700188073310002
16-20,40.6995391846,-73.8137054443,21.69959228147
16-20,40.645980835,-73.7985992432,21.69742268485
16-20,40.7146453857,-73.9469146729,21.69623623618
16-20,40.7682037354,-73.9977264404,21.690074077120002
16-20,40.7146453857,-73.7560272217,21.68807897482
16-20,40.7558441162,-73.9263153076,21.687945081640002
16-20,40.7997894287,-73.9345550537,21.68249173876
16-20,40.6624603271,-73.786239624,21.6804705037
16-20,40.6597137451,-73.8054656982,21.67690415503
16-20,40.7228851318,-73.9441680908,21.67599372463
16-20,40.8327484131,-73.9441680908,21.67509107008
16-20,40.7846832275,-73.9661407471,21.66626405288
16-20,40.6954193115,-73.9771270752,21.665630450389997
16-20,40.6610870361,-73.7917327881,21.66557097101
16-20,40.6899261475,-73.959274292,21.66068672165
16-20,40.6775665283,-73.9702606201,21.648994975740003
16-20,40.8052825928,-73.9675140381,21.63703231512
16-20,40.6624603271,-73.9290618896,21.63166166768
16-20,40.7736968994,-73.8823699951,21.62966910781
16-20,40.8039093018,-73.9345550537,21.627132276990004
16-20,40.7105255127,-73.9936065674,21.61261436515
16-20,40.6816864014,-74.0114593506,21.60688844616
16-20,40.7105255127,-73.9537811279,21.60512354497
16-20,40.7434844971,-73.95652771,21.59836011045
16-20,40.7421112061,-73.9180755615,21.594244479849998
16-20,40.6995391846,-73.9675140381,21.58493818414
16-20,40.6995391846,-73.9702606201,21.58492969076
16-20,40.8039093018,-73.9510345459,21.583072854840005
16-20,40.7860565186,-73.9263153076,21.582958672929998
16-20,40.6912994385,-73.8150787354,21.581146260780002
16-20,40.6885528564,-73.9675140381,21.57702134352
16-20,40.7324981689,-73.9414215088,21.57643407895
16-20,40.6748199463,-73.9894866943,21.57640279167
16-20,40.6940460205,-73.8137054443,21.57079810715
16-20,40.6830596924,-73.9853668213,21.56605042772
16-20,40.7544708252,-73.8974761963,21.5660080684
16-20,40.7434844971,-73.9359283447,21.56493681634
16-20,40.7668304443,-73.9167022705,21.561002686469998
16-20,40.7654571533,-73.9125823975,21.55821514313
16-20,40.7036590576,-73.8150787354,21.557495763429998
16-20,40.7901763916,-73.9839935303,21.55474528168
16-20,40.7888031006,-73.9839935303,21.55474528168
16-20,40.7874298096,-73.9839935303,21.55474528168
16-20,40.7942962646,-73.9839935303,21.55474528168
16-20,40.7929229736,-73.9839935303,21.55474528168
16-20,40.7915496826,-73.9839935303,21.55474528168
16-20,40.7627105713,-74.0045928955,21.547552525040004
16-20,40.7723236084,-73.8645172119,21.54568954469
16-20,40.6844329834,-73.9647674561,21.512591815680004
16-20,40.6844329834,-73.8054656982,21.510343964729998
16-20,40.9481048584,-73.8906097412,21.50356423758
16-20,40.6912994385,-73.9949798584,21.4941027921
16-20,40.7105255127,-73.9949798584,21.486900431019997
16-20,40.6858062744,-73.9977264404,21.48507636689
16-20,40.821762085,-73.962020874,21.48321597259
16-20,40.7544708252,-73.9331817627,21.48163692026
16-20,40.8094024658,-73.9359283447,21.47771983463
16-20,40.7517242432,-73.9070892334,21.473356269489997
16-20,40.739364624,-73.9427947998,21.47258075955
16-20,40.7874298096,-73.9263153076,21.46718288321
16-20,40.6885528564,-73.9661407471,21.456343176900003
16-20,40.7929229736,-73.9221954346,21.45074068377
16-20,40.7448577881,-73.8851165771,21.446605394800002
16-20,40.8039093018,-73.9221954346,21.438793958479998
16-20,40.6954193115,-73.8178253174,21.43549720096
16-20,40.7654571533,-73.9249420166,21.43491209734
16-20,40.6912994385,-73.8027191162,21.434071358270003
16-20,40.647354126,-73.7985992432,21.428657636129998
16-20,40.823135376,-73.962020874,21.42760927516
16-20,40.6624603271,-73.9798736572,21.41972289103
16-20,40.6830596924,-73.8027191162,21.41970031041
16-20,40.7132720947,-73.9414215088,21.41948779793
16-20,40.7627105713,-73.9510345459,21.417294248250002
16-20,40.6816864014,-73.9743804932,21.413516402549998
16-20,40.6912994385,-73.8164520264,21.409685230600005
16-20,40.7942962646,-73.9469146729,21.4066031519
16-20,40.735244751,-74.0155792236,21.405751181679996
16-20,40.7434844971,-73.9496612549,21.40115170265
16-20,40.7256317139,-73.9537811279,21.39659258471
16-20,40.6967926025,-73.8178253174,21.39361981453
16-20,40.6720733643,-73.9798736572,21.3797772595
16-20,40.824508667,-73.963394165,21.372656778779998
16-20,40.6899261475,-73.8137054443,21.37130938588
16-20,40.6940460205,-73.8123321533,21.371179305440002
16-20,40.7022857666,-74.0018463135,21.36589814688
16-20,40.7036590576,-74.0018463135,21.36589814688
16-20,40.7160186768,-73.9510345459,21.36551146233
16-20,40.6734466553,-73.9730072021,21.364861074639997
16-20,40.7256317139,-73.9510345459,21.36005405794
16-20,40.8162689209,-73.9194488525,21.359097015659998
16-20,40.7530975342,-73.9249420166,21.35684015957
16-20,40.7929229736,-73.9208221436,21.35676748967
16-20,40.7091522217,-73.9496612549,21.35664908952
16-20,40.6789398193,-73.9688873291,21.35447659142
16-20,40.6775665283,-73.9936065674,21.34874925636
16-20,40.7132720947,-73.9441680908,21.33767256108
16-20,40.7077789307,-73.95652771,21.32990589963
16-20,40.7695770264,-74.0059661865,21.329689378559998
16-20,40.6954193115,-73.9496612549,21.329611467440003
16-20,40.6912994385,-73.8040924072,21.3279330035
16-20,40.7695770264,-73.8809967041,21.322258851470004
16-20,40.7201385498,-73.9537811279,21.31972063916
16-20,40.7929229736,-73.9194488525,21.31905318424
16-20,40.7503509521,-73.9318084717,21.31894979823
16-20,40.6844329834,-73.8137054443,21.31114159354
16-20,40.650100708,-73.786239624,21.30797258108
16-20,40.6775665283,-73.9771270752,21.303258527480004
16-20,40.7695770264,-73.9455413818,21.30252791244
16-20,40.6844329834,-74.0004730225,21.299933850640002
16-20,40.8176422119,-73.9235687256,21.2985858356
16-20,40.6967926025,-73.9345550537,21.295400518259996
16-20,40.7256317139,-73.9496612549,21.29082383321
16-20,40.73387146,-73.870010376,21.289700904060002
16-20,40.6789398193,-73.8082122803,21.2881700339
16-20,40.7311248779,-73.9194488525,21.281017717319997
16-20,40.7668304443,-73.8837432861,21.269149574929997
16-20,40.9082794189,-73.9043426514,21.26801864321
16-20,40.9069061279,-73.9043426514,21.26801864321
16-20,40.6583404541,-73.959274292,21.25404743577
16-20,40.7530975342,-73.9373016357,21.25359026883
16-20,40.8437347412,-73.9414215088,21.251706662029996
16-20,40.6967926025,-73.8068389893,21.249713967810003
16-20,40.6926727295,-73.8150787354,21.24127171746
16-20,40.6734466553,-73.9702606201,21.23858767384
16-20,40.6775665283,-74.0114593506,21.22966748006
16-20,40.7091522217,-73.960647583,21.22621510596
16-20,40.7476043701,-73.9400482178,21.225648799149997
16-20,40.6803131104,-74.0128326416,21.21951236185
16-20,40.7421112061,-73.8796234131,21.21713661213
16-20,40.7215118408,-74.0142059326,21.2137280014
16-20,40.8025360107,-73.9469146729,21.210841387680002
16-20,40.6446075439,-73.9743804932,21.20690041915
16-20,40.6912994385,-73.9757537842,21.20546335404
16-20,40.7640838623,-73.9221954346,21.19919326251
16-20,40.6761932373,-73.9743804932,21.19651741552
16-20,40.7050323486,-73.9496612549,21.193517567790003
16-20,40.7997894287,-73.9496612549,21.172208567269998
16-20,40.827255249,-73.9249420166,21.15222290797
16-20,40.6912994385,-73.9702606201,21.1503411859
16-20,40.7132720947,-73.8315582275,21.149928174369997
16-20,40.7489776611,-73.9318084717,21.14947470347
16-20,40.825881958,-73.9386749268,21.14553811142
16-20,40.6775665283,-73.959274292,21.139206349520002
16-20,40.821762085,-73.9373016357,21.13517414131
16-20,40.7778167725,-73.9661407471,21.13512729633
16-20,40.6720733643,-73.9812469482,21.128636380739998
16-20,40.6981658936,-73.8137054443,21.12601660539
16-20,40.6652069092,-73.9826202393,21.117687314450002
16-20,40.6803131104,-73.9977264404,21.11307393808
16-20,40.740737915,-73.9084625244,21.107254492590002
16-20,40.6789398193,-74.0100860596,21.10620241414
16-20,40.6967926025,-73.9757537842,21.104488621980003
16-20,40.6967926025,-73.9688873291,21.101807238379998
16-20,40.7242584229,-74.0128326416,21.094720729389998
16-20,40.6926727295,-73.8164520264,21.09350697945
16-20,40.7105255127,-73.9441680908,21.0934251017
16-20,40.7901763916,-73.9386749268,21.09178264695
16-20,40.8506011963,-73.9373016357,21.084624514220003
16-20,40.6816864014,-73.9730072021,21.08225183677
16-20,40.827255249,-73.9400482178,21.07865808089
16-20,40.6940460205,-73.9647674561,21.074607966130003
16-20,40.7833099365,-73.962020874,21.07408534391
16-20,40.7819366455,-73.962020874,21.07408534391
16-20,40.7050323486,-73.8178253174,21.07119792649
16-20,40.6981658936,-73.8109588623,21.0656156839
16-20,40.6803131104,-73.8082122803,21.053282897659997
16-20,40.7297515869,-73.9194488525,21.051822499209997
16-20,40.8066558838,-73.9318084717,21.05108956694
16-20,40.6830596924,-73.8040924072,21.04821345668
16-20,40.6885528564,-73.9743804932,21.0464171169
16-20,40.7530975342,-73.9098358154,21.04635373544
16-20,40.7544708252,-73.9084625244,21.04502268367
16-20,40.7476043701,-73.8864898682,21.042368807289996
16-20,40.6899261475,-73.957901001,21.04188075964
16-20,40.7297515869,-73.963394165,21.023173914519997
16-20,40.7682037354,-73.9716339111,21.01863565447
16-20,40.7476043701,-73.9304351807,21.01827008659
16-20,40.7544708252,-73.9318084717,21.01451208386
16-20,40.8080291748,-73.9373016357,21.01344162244
16-20,40.6583404541,-73.960647583,21.01246971117
16-20,40.7283782959,-73.959274292,21.00594020784
16-20,40.7709503174,-73.8823699951,21.0041442072
16-20,40.912399292,-73.9043426514,21.003563564780002
16-20,40.737991333,-73.9524078369,21.00309576192
16-20,40.9233856201,-73.962020874,20.99391647158
16-20,40.7173919678,-73.9812469482,20.98960731323
16-20,40.7695770264,-74.0032196045,20.98888094046
16-20,40.7695770264,-74.0045928955,20.98888094046
16-20,40.7695770264,-74.0018463135,20.98888094046
16-20,40.7201385498,-73.9771270752,20.976134977149997
16-20,40.6995391846,-73.8178253174,20.97566495948
16-20,40.6830596924,-74.0004730225,20.97538840597
16-20,40.6871795654,-73.9977264404,20.974327276350003
16-20,40.7297515869,-73.9180755615,20.97103352928
16-20,40.7476043701,-73.9029693604,20.968207057469996
16-20,40.7036590576,-73.9839935303,20.963593044739998
16-20,40.7242584229,-74.0142059326,20.963314605469996
16-20,40.7201385498,-73.959274292,20.962554602639997
16-20,40.7530975342,-73.9290618896,20.960113751209995
16-20,40.6899261475,-73.8054656982,20.9568736342
16-20,40.6624603271,-73.8013458252,20.953621869000003
16-20,40.7778167725,-73.9908599854,20.953494220770004
16-20,40.6981658936,-73.9963531494,20.95099456075
16-20,40.7160186768,-73.7574005127,20.9464407365
16-20,40.7050323486,-73.9839935303,20.944906504229998
16-20,40.7846832275,-73.9263153076,20.943033932009996
16-20,40.7050323486,-73.8191986084,20.94048206818
16-20,40.736618042,-73.9730072021,20.935376331499995
16-20,40.7256317139,-74.0155792236,20.934460502260002
16-20,40.6583404541,-73.8013458252,20.934235091970002
16-20,40.7970428467,-73.9414215088,20.934121736839998
16-20,40.6679534912,-73.9949798584,20.926380910440002
16-20,40.6652069092,-73.9894866943,20.924965630160003
16-20,40.7324981689,-73.9427947998,20.92113310197
16-20,40.8052825928,-73.959274292,20.91845154835
16-20,40.7915496826,-73.9249420166,20.918261576729996
16-20,40.7297515869,-73.9482879639,20.9163735605
16-20,40.8039093018,-73.9441680908,20.91416262401
16-20,40.6720733643,-73.9661407471,20.910143458809998
16-20,40.8148956299,-73.962020874,20.90703114648
16-20,40.6954193115,-73.9853668213,20.90509824105
16-20,40.737991333,-73.9414215088,20.90267207305
16-20,40.7833099365,-73.9263153076,20.90248756254
16-20,40.6981658936,-73.8095855713,20.90088249299
16-20,40.7242584229,-73.9441680908,20.900659138530003
16-20,40.8039093018,-73.9427947998,20.89892244107
16-20,40.6624603271,-73.7917327881,20.89435092722
16-20,40.7311248779,-73.9180755615,20.89194084965
16-20,40.7132720947,-73.9496612549,20.89027930425
16-20,40.8670806885,-73.9194488525,20.889503358859997
16-20,40.6912994385,-73.9881134033,20.883748769310003
16-20,40.6610870361,-73.9304351807,20.88020403729
16-20,40.6858062744,-73.9936065674,20.870830997749998
16-20,40.740737915,-73.9482879639,20.86534621735
16-20,40.9343719482,-73.9043426514,20.858803226139997
16-20,40.9329986572,-73.9043426514,20.858803226139997
16-20,40.7448577881,-73.8892364502,20.85751636978
16-20,40.6871795654,-73.9730072021,20.85554837822
16-20,40.7311248779,-73.959274292,20.852067922739998
16-20,40.7448577881,-73.8823699951,20.85164299873
16-20,40.7984161377,-73.9235687256,20.84939065609
16-20,40.8684539795,-73.9208221436,20.84930041397
16-20,40.7215118408,-73.9455413818,20.84439261959
16-20,40.6624603271,-73.7889862061,20.843691340520003
16-20,40.6830596924,-73.9730072021,20.842045356150003
16-20,40.82862854,-73.9427947998,20.8405143302
16-20,40.6679534912,-73.9963531494,20.83202929478
16-20,40.8162689209,-73.9221954346,20.828140711510002
16-20,40.6871795654,-73.9990997314,20.825240803139998
16-20,40.7270050049,-73.9482879639,20.82387551639
16-20,40.6885528564,-73.9936065674,20.823844046909997
16-20,40.737991333,-73.9400482178,20.823107224770002
16-20,40.6638336182,-73.8013458252,20.8153076882
16-20,40.739364624,-73.9400482178,20.81449915531
16-20,40.7064056396,-73.9400482178,20.813263567790003
16-20,40.7462310791,-73.9180755615,20.812118035670004
16-20,40.7132720947,-73.9839935303,20.810255315590002
16-20,40.7160186768,-73.9524078369,20.80434879371
16-20,40.736618042,-73.9427947998,20.80295084464
16-20,40.7064056396,-73.8178253174,20.797550792099997
16-20,40.7201385498,-73.9647674561,20.795688493709996
16-20,40.7201385498,-73.9675140381,20.795688493709996
16-20,40.825881958,-73.9441680908,20.790707346939996
16-20,40.7723236084,-73.9139556885,20.78790252228
16-20,40.7160186768,-73.9661407471,20.78238189922
16-20,40.827255249,-73.9414215088,20.78213060218
16-20,40.6624603271,-73.9276885986,20.778102330579998
16-20,40.7558441162,-73.9125823975,20.76899776019
16-20,40.6597137451,-73.8027191162,20.76737976495
16-20,40.6185150146,-73.9743804932,20.76590828784
16-20,40.7105255127,-73.9881134033,20.75737208772
16-20,40.5237579346,-73.7505340576,20.748622474519998
16-20,40.5237579346,-73.7519073486,20.748622474519998
16-20,40.739364624,-73.9482879639,20.74681024636
16-20,40.7201385498,-73.9730072021,20.746154049959998
16-20,40.7201385498,-73.9716339111,20.746154049959998
16-20,40.6912994385,-73.8178253174,20.74389644086
16-20,40.7654571533,-74.0018463135,20.743437317709997
16-20,40.6679534912,-73.9977264404,20.74189989885
16-20,40.8052825928,-73.9249420166,20.74013878516
16-20,40.7462310791,-73.8878631592,20.739547821979997
16-20,40.6995391846,-73.8109588623,20.738071621800003
16-20,40.6885528564,-73.9785003662,20.736239059829998
16-20,40.8162689209,-73.9208221436,20.73551840383
16-20,40.8148956299,-73.9290618896,20.7353570748
16-20,40.7132720947,-73.8301849365,20.730259514860002
16-20,40.7668304443,-73.8864898682,20.72483547582
16-20,40.6940460205,-73.8150787354,20.72291623983
16-20,40.7448577881,-73.8837432861,20.72212358096
16-20,40.6981658936,-73.8123321533,20.717015163510002
16-20,40.737991333,-73.9482879639,20.71101470379
16-20,40.8052825928,-73.9221954346,20.70944808311
16-20,40.6720733643,-73.9771270752,20.70754610844
16-20,40.7723236084,-73.9221954346,20.7039637298
